Wall time,Step,Value
1710878285.5133114,10128,675.0
1710878287.6072776,10134,675.0
1710878299.0524485,10144,676.0
1710878315.1426015,10168,677.0
1710878336.6012762,10185,679.0
1710878339.3920348,10193,679.0
1710878351.9755743,10207,680.0
1710878378.3914576,10238,682.0
1710878388.519975,10245,683.0
1710878389.6129208,10248,683.0
1710878392.478265,10256,683.0
1710878405.7907505,10272,684.0
1710878418.884116,10276,685.0
1710878420.6362152,10281,685.0
1710878421.330177,10283,685.0
1710878421.9723763,10285,685.0
1710878422.9221737,10288,685.0
1710878460.2724736,10323,688.0
1710878462.7651618,10330,688.0
1710878473.297204,10337,689.0
1710878476.3987982,10346,689.0
1710878499.237922,10366,691.0
1710878517.0089066,10394,692.0
1710878525.8527977,10396,693.0
1710878526.2251577,10397,693.0
1710878526.9575973,10399,693.0
1710878529.148607,10405,693.0
1710878530.4558866,10409,693.0
1710878540.1480289,10414,694.0
1710878542.2673943,10420,694.0
1710878551.7489994,10425,695.0
1710878554.560776,10433,695.0
1710878569.4210098,10454,696.0
1710878582.0715652,10468,697.0
1710878594.029758,10479,698.0
1710878605.1457815,10489,699.0
1710878606.5756016,10493,699.0
1710878606.933555,10494,699.0
1710878632.1534562,10522,701.0
1710878643.3336725,10531,702.0
1710878646.092084,10539,702.0
1710878659.1458979,10554,703.0
1710878659.5009775,10555,703.0
1710878671.7400093,10567,704.0
1710878697.9730048,10598,706.0
1710878708.674091,10607,707.0
1710878711.106923,10614,707.0
1710878721.3042736,10620,708.0
1710878722.407601,10623,708.0
1710878722.773376,10624,708.0
1710878724.6018944,10629,708.0
1710878735.4210773,10638,709.0
1710878738.2185867,10646,709.0
1710878748.2154758,10653,710.0
1710878748.5623932,10654,710.0
1710878749.2832203,10656,710.0
1710878760.449703,10666,711.0
1710878761.5491395,10669,711.0
1710878762.2830758,10671,711.0
1710878786.6682224,10696,713.0
1710878788.442178,10701,713.0
1710878790.4662497,10707,713.0
1710878799.5741277,10711,714.0
1710878828.2154849,10748,716.0
1710878830.253223,10754,716.0
1710878838.8266292,10756,717.0
1710878839.1902676,10757,717.0
1710878839.5330768,10758,717.0
1710878841.6391208,10764,717.0
1710878854.766234,10780,718.0
1710878864.4497378,10786,719.0
1710878864.7912536,10787,719.0
1710878890.029721,10815,721.0
1710878890.4086845,10816,721.0
1710878893.6568344,10825,721.0
1710878903.0792062,10830,722.0
1710878906.8362644,10841,722.0
1710878918.231306,10850,723.0
1710878931.0186107,10864,724.0
1710878943.0718615,10875,725.0
1710878960.3910236,10902,726.0
1710878969.3855824,10905,727.0
1710878972.5090132,10914,727.0
1710878997.5007327,10939,729.0
1710878998.9254904,10943,729.0
1710879009.7742205,10952,730.0
1710879022.4011936,10966,731.0
1710879024.5477557,10972,731.0
1710879025.2488673,10974,731.0
1710879053.032029,11008,733.0
1710879062.8794212,11014,734.0
1710879063.9699807,11017,734.0
1710879065.0449557,11020,734.0
1710879065.6408699,11022,734.0
1710879065.946377,11023,734.0
1710879077.0767114,11033,735.0
1710879078.7317896,11038,735.0
1710879091.5389566,11052,736.0
1710879102.3758469,11061,737.0
1710879114.252373,11073,738.0
1710879115.6543667,11077,738.0
1710879140.0374432,11102,740.0
1710879154.3490214,11121,741.0
1710879165.0454988,11130,742.0
1710879179.4881792,11148,743.0
1710879193.4876583,11166,744.0
1710879204.2845683,11175,745.0
1710879220.2038805,11198,746.0
1710879220.9786222,11200,746.0
1710879221.3063524,11201,746.0
1710879261.5078747,11249,749.0
