Wall time,Step,Value
1710885706.7346752,6078,675.0
1710885708.0640235,6082,675.0
1710885716.112475,6087,676.0
1710885724.4160874,6094,677.0
1710885734.2289045,6103,678.0
1710885734.9874675,6105,678.0
1710885744.5403209,6115,679.0
1710885752.5366435,6121,680.0
1710885753.3309908,6123,680.0
1710885761.5360909,6129,681.0
1710885762.3462393,6131,681.0
1710885763.1170058,6133,681.0
1710885771.506539,6140,682.0
1710885773.2058616,6145,682.0
1710885780.089237,6147,683.0
1710885780.9618897,6149,683.0
1710885789.8175318,6157,684.0
1710885801.2279475,6172,685.0
1710885808.7145636,6176,686.0
1710885810.4342177,6181,686.0
1710885817.5624592,6184,687.0
1710885829.3652956,6200,688.0
1710885845.2001114,6210,690.0
1710885845.6118689,6211,690.0
1710885846.3747876,6213,690.0
1710885854.6619189,6219,691.0
1710885855.0772178,6220,691.0
1710885856.9047914,6225,691.0
1710885865.7844186,6232,692.0
1710885873.9280488,6237,693.0
1710885875.1377444,6240,693.0
1710885876.4618227,6244,693.0
1710885884.9908938,6250,694.0
1710885895.9362104,6263,695.0
1710885904.8884225,6270,696.0
1710885923.8736095,6289,698.0
1710885949.0939116,6309,701.0
1710885950.388445,6312,701.0
1710885951.7945862,6316,701.0
1710885952.1311047,6317,701.0
1710885960.7589517,6324,702.0
1710885979.7404346,6341,704.0
1710885989.6013203,6352,705.0
1710886005.563051,6363,707.0
1710886008.1002533,6370,707.0
1710886016.4944937,6376,708.0
1710886043.7954648,6400,711.0
1710886064.8283339,6423,713.0
1710886074.2730627,6432,714.0
1710886092.0850756,6447,716.0
1710886092.4783096,6448,716.0
1710886101.0058222,6455,717.0
1710886102.3865721,6459,717.0
1710886111.9870486,6469,718.0
1710886119.048757,6472,719.0
1710886119.4340546,6473,719.0
1710886129.3711298,6483,720.0
1710886130.7658358,6487,720.0
1710886139.61676,6495,721.0
1710886139.932764,6496,721.0
1710886147.7072418,6500,722.0
1710886157.2080996,6509,723.0
1710886157.5827672,6510,723.0
1710886167.2739596,6520,724.0
1710886167.5971951,6521,724.0
1710886167.9097822,6522,724.0
1710886176.851705,6530,725.0
1710886184.36554,6534,726.0
1710886196.3112764,6550,727.0
1710886205.3097498,6558,728.0
1710886222.2375395,6571,730.0
1710886223.381523,6574,730.0
1710886224.6318269,6578,730.0
1710886231.167019,6580,731.0
1710886231.5424597,6581,731.0
1710886232.6133528,6584,731.0
1710886233.556382,6587,731.0
1710886241.8960266,6593,732.0
1710886242.2112303,6594,732.0
1710886251.836636,6603,733.0
1710886259.0200815,6606,734.0
1710886269.0086126,6616,735.0
1710886270.916919,6621,735.0
1710886299.721379,6649,738.0
1710886308.7223458,6657,739.0
1710886318.0401618,6666,740.0
1710886318.6567726,6668,740.0
1710886326.3386662,6672,741.0
1710886334.288552,6678,742.0
1710886335.1780787,6680,742.0
1710886335.5817595,6681,742.0
1710886344.3384538,6688,743.0
1710886345.527777,6691,743.0
1710886353.1711023,6696,744.0
1710886354.4216948,6699,744.0
1710886354.810146,6700,744.0
1710886363.4014344,6707,745.0
1710886364.8826149,6711,745.0
1710886372.40447,6715,746.0
1710886382.1658504,6725,747.0
1710886382.552747,6726,747.0
1710886383.2366827,6728,747.0
1710886392.9709961,6738,748.0
1710886400.4881911,6742,749.0
1710886402.9661736,6749,749.0
